01213709;ORINOQUIA;SCIELO
03784835;Oncología (Barcelona);SCIELO
1814487X;Odontología Pediatrica;SCIELO
16465954;Observatorio (OBS*);SCIELO
10121587;Opcion (Maracaibo);SCIELO
18524508;Papeles de trabajo - Centro de Estudios Interdisciplinarios en Etnolingüística y Antropología Socio-Cultural;SCIELO
18515657;Phyton (Buenos Aires);SCIELO
18528562;Poblacion y sociedad;SCIELO
18519601;Postdata;SCIELO
18520499;Prismas;SCIELO
18519504;Prohistoria;SCIELO
0103863X;Paidéia (Ribeirão Preto);SCIELO
19828837;Pandaemonium Germanicum;SCIELO
00311049;Papéis Avulsos de Zoologia (São Paulo);SCIELO
15177599;Per Musi;SCIELO
14139936;Perspectivas em Ciência da Informação;SCIELO
0100204X;Pesquisa Agropecuaria Brasileira;SCIELO
19834063;Pesquisa Agropecuaria Tropical;SCIELO
15177491;Pesquisa Odontologica Brasileira;SCIELO
01017438;Pesquisa Operacional;SCIELO
0100736X;Pesquisa Veterinaria Brasileira;SCIELO
01037331;Physis: Revista de Saúde Coletiva;SCIELO
01008358;Planta Daninha;SCIELO
01041428;Polímeros;SCIELO
01036513;Production;SCIELO
01045687;Pro-Fono Revista de Atualização Científica;SCIELO
01037307;Pro-Posições;SCIELO
14149893;Psicologia: Ciência e Profissão;SCIELO
01027972;Psicologia: Reflexão e Crítica;SCIELO
01023772;Psicologia: Teoria e Pesquisa;SCIELO
01027182;Psicologia e Sociedade;SCIELO
01035665;Psicologia Clínica;SCIELO
14137372;Psicologia em Estudo;SCIELO
14138557;Psicologia Escolar e Educacional;SCIELO
01036564;Psicologia USP;SCIELO
14138271;Psico-USF;SCIELO
19833288;Psychology e Neuroscience;SCIELO
17273781;PER: Potchefstroomse Elektroniese Regsblad;SCIELO
15614018;Phronimon ;SCIELO
10156046;Psychology in Society;SCIELO
07160720;Parasitología al día;SCIELO
07177712;Parasitología latinoamericana;SCIELO
07186568;Polis (Santiago);SCIELO
07183399;Política criminal;SCIELO
07160917;Proyecciones (Antofagasta);SCIELO
07186924;Psicoperspectivas;SCIELO
07182228;Psykhe (Santiago);SCIELO
01228285;Palabra Clave;SCIELO
01224409;Papel Politico;SCIELO
16576276;Pensamiento e Gestion;SCIELO
16578961;Pensamiento Psicologico;SCIELO
16574214;Perfil de Coyuntura Economica;SCIELO
01233122;Persona y Bioética;SCIELO
01244108;Perspectivas en Nutricion Humana;SCIELO
01204688;Praxis Filosofica;SCIELO
19090455;Produccion + Limpia;SCIELO
16570790;Profile Issues in Teachers` Professional Development;SCIELO
0123417X;Psicología desde el Caribe;SCIELO
19002386;Psychologia. Avances de la Disciplina;SCIELO
16590201;Poblacion y Salud en Mesoamérica;SCIELO
08640394;Pastos y Forrajes;SCIELO
11397632;Pediatría Atencion Primaria;SCIELO
1885642X;Pharmacy Practice (Granada);SCIELO
18863655;Pharmacy Practice (Internet);SCIELO
14057425;Papeles de poblacion;SCIELO
18705766;Península;SCIELO
01852698;Perfiles educativos;SCIELO
01887653;Perfiles latinoamericanos;SCIELO
01875337;Perinatología y reproduccion humana;SCIELO
18709044;Polibits;SCIELO
14052768;Polibotanica;SCIELO
18702333;Polis;SCIELO
01887742;Política y cultura;SCIELO
16652037;Política y gobierno;SCIELO
03017036;Problemas del desarrollo;SCIELO
08721904;Portugaliae Electrochimica Acta;SCIELO
08720169;Portuguese Journal of Nephrology e Hypertension;SCIELO
08742049;Psicologia;SCIELO
16450086;Psicologia, Saúde e Doenças;SCIELO
18513026;Quebracho (Santiago del Estero);SCIELO
18512879;Quinto sol;SCIELO
01004042;Química Nova;SCIELO
1852236X;Revista americana de medicina respiratoria;SCIELO
18503748;Revista argentina de cardiología;SCIELO
2250639X;Revista argentina de cirugía ;SCIELO
1851300X;Revista argentina de dermatología;SCIELO
18513034;Revista argentina de endocrinología y metabolismo;SCIELO
03257541;Revista argentina de microbiología;SCIELO
18501532;Revista argentina de neurocirugía;SCIELO
18529992;Revista argentina de radiología;SCIELO
16693248;Revista argentina de sociología;SCIELO
18517587;Revista de Ciencia y Tecnología;SCIELO
23141549;Revista de historia americana y argentina;SCIELO
18531784;Revista de historia del derecho;SCIELO
18527434;Revista de la Asociacion Argentina de Ortopedia y Traumatología;SCIELO
18536360;Revista de la Asociacion Argentina de Sedimentología;SCIELO
00044822;Revista de la Asociacion Geologica Argentina;SCIELO
18538665;Revista de la Facultad de Ciencias Agrarias. Universidad Nacional de Cuyo;SCIELO
03735680;Revista de la Sociedad Entomologica Argentina;SCIELO
00416932;Revista de la Union Matematica Argentina;SCIELO
18530400;Revista del Museo Argentino de  Ciencias Naturales;SCIELO
18506666;Revista electronica de investigacion en educacion en ciencias;SCIELO
16699041;Revista Escuela de Historia;SCIELO
18500013;Revista iberoamericana de ciencia tecnología y sociedad;SCIELO
18513018;Revista industrial y agrícola de Tucuman;SCIELO
18527353;Revista latinoamericana de filosofía;SCIELO
18513123;Revista Pilquen;SCIELO
18531970;Revista SAAP;SCIELO
16692314;RIA. Revista de investigaciones agropecuarias;SCIELO
18519628;Runa;SCIELO
01003984;Radiologia Brasileira;SCIELO
16765648;RAE eletrônica;SCIELO
16786971;RAM. Revista de Administração Mackenzie;SCIELO
14132311;REAd. Revista Eletrônica de Administração (Porto Alegre);SCIELO
01008587;Religião e Sociedade;SCIELO
03704467;Rem: Revista Escola de Minas;SCIELO
19808585;REMHU: Revista Interdisciplinar da Mobilidade Humana ;SCIELO
1980993X;Revista Ambiente e agua;SCIELO
01006762;Revista arvore;SCIELO
19838042;Revista Bioética;SCIELO
00347094;Revista Brasileira de Anestesiologia;SCIELO
00347108;Revista Brasileira de Biologia;SCIELO
21798397;Revista Brasileira de Cardiologia Invasiva;SCIELO
1516635X;Revista Brasileira de Ciência Avícola;SCIELO
01000683;Revista Brasileira de Ciência do Solo;SCIELO
01033352;Revista Brasileira de Ciência Política;SCIELO
01013289;Revista Brasileira de Ciências do Esporte;SCIELO
15169332;Revista Brasileira de Ciências Farmacêuticas;SCIELO
01026909;Revista Brasileira de Ciências Sociais;SCIELO
19800037;Revista Brasileira de Cineantropometria e Desempenho Humano;SCIELO
01027638;Revista Brasileira de Cirurgia Cardiovascular;SCIELO
19835175;Revista Brasileira de Cirurgia Plastica;SCIELO
01019880;Revista Brasileira de Coloproctologia;SCIELO
00347140;Revista Brasileira de Economia;SCIELO
14132478;Revista Brasileira de Educação;SCIELO
14136538;Revista Brasileira de Educação Especial;SCIELO
18075509;Revista Brasileira de Educação Física e Esporte;SCIELO
01005502;Revista Brasileira de Educação Médica;SCIELO
00347167;Revista Brasileira de Enfermagem;SCIELO
14154366;Revista Brasileira de Engenharia Agrícola e Ambiental;SCIELO
15173151;Revista Brasileira de Engenharia Biomédica;SCIELO
18061117;Revista Brasileira de Ensino de Física;SCIELO
00855626;Revista Brasileira de Entomologia;SCIELO
1415790X;Revista Brasileira de Epidemiologia;SCIELO
01023098;Revista Brasileira de Estudos de População;SCIELO
21766681;Revista Brasileira de Estudos Pedagogicos;SCIELO
0102695X;Revista Brasileira de Farmacognosia;SCIELO
01033131;Revista Brasileira de Fisiologia Vegetal;SCIELO
01002945;Revista Brasileira de Fruticultura;SCIELO
0102261X;Revista Brasileira de Geofísica;SCIELO
18099823;Revista Brasileira de Geriatria e Gerontologia;SCIELO
01007203;Revista Brasileira de Ginecologia e Obstetrícia;SCIELO
15168484;Revista Brasileira de Hematologia e Hemoterapia;SCIELO
01020188;Revista Brasileira de Historia;SCIELO
19846398;Revista Brasileira de Linguística Aplicada;SCIELO
15178692;Revista Brasileira de Medicina do Esporte;SCIELO
01027786;Revista Brasileira de Meteorologia;SCIELO
14137739;Revista Brasileira de Oceanografia;SCIELO
00347280;Revista Brasileira de Oftalmologia;SCIELO
01023616;Revista Brasileira de Ortopedia;SCIELO
00347299;Revista Brasileira de Otorrinolaringologia;SCIELO
19842961;Revista Brasileira de Parasitologia Veterinaria;SCIELO
15160572;Revista Brasileira de Plantas Medicinais;SCIELO
00347329;Revista Brasileira de Política Internacional;SCIELO
15164446;Revista Brasileira de Psiquiatria;SCIELO
04825004;Revista Brasileira de Reumatologia;SCIELO
15199940;Revista Brasileira de Saúde e Produção Animal;SCIELO
15193829;Revista Brasileira de Saúde Materno Infantil ;SCIELO
03037657;Revista Brasileira de Saúde Ocupacional;SCIELO
01013122;Revista Brasileira de Sementes;SCIELO
0103507X;Revista Brasileira de Terapia Intensiva;SCIELO
01018175;Revista Brasileira de Zoologia;SCIELO
15163598;Revista Brasileira de Zootecnia;SCIELO
15161846;Revista CEFAC;SCIELO
0034737X;Revista Ceres;SCIELO
18066690;Revista Ciência Agronômica;SCIELO
15197077;Revista Contabilidade e Finanças;SCIELO
01044230;Revista da Associação Médica Brasileira;SCIELO
19833083;Revista da Educação Física / UEM;SCIELO
00806234;Revista da Escola de Enfermagem da USP;SCIELO
01022555;Revista da Faculdade de Educação;SCIELO
15168034;Revista da Sociedade Brasileira de Fonoaudiologia;SCIELO
00378682;Revista da Sociedade Brasileira de Medicina Tropical;SCIELO
00802107;Revista de Administração (São Paulo);SCIELO
14156555;Revista de Administração Contemporânea;SCIELO
00347590;Revista de Administração de Empresas;SCIELO
00347612;Revista de Administração Pública;SCIELO
00347701;Revista de Antropologia;SCIELO
14159848;Revista de Economia Contemporânea;SCIELO
01032003;Revista de Economia e Sociologia Rural;SCIELO
01013157;Revista de Economia Política;SCIELO
00013714;Revista de Microbiologia;SCIELO
14155419;Revista Dental Press de Ortodontia e Ortopedia Facial;SCIELO
14155273;Revista de Nutrição;SCIELO
18072577;Revista de Odontologia da UNESP;SCIELO
01030663;Revista de Odontologia da Universidade de São Paulo;SCIELO
01016083;Revista de Psiquiatria Clínica;SCIELO
01018108;Revista de Psiquiatria do Rio Grande do Sul;SCIELO
00348910;Revista de Saúde Pública;SCIELO
01044478;Revista de Sociologia e Política;SCIELO
18082432;Revista Direito GV;SCIELO
01006991;Revista do Colégio Brasileiro de Cirurgiões;SCIELO
01048023;Revista do Departamento de Psicologia. UFF;SCIELO
00418781;Revista do Hospital das Clínicas;SCIELO
00203874;Revista do Instituto de Estudos Brasileiros;SCIELO
00364665;Revista do Instituto de Medicina Tropical de São Paulo;SCIELO
18060013;Revista Dor;SCIELO
0104026X;Revista Estudos Feministas;SCIELO
19831447;Revista Gaúcha de Enfermagem;SCIELO
19834195;Revista IBRACON de Estruturas e Materiais;SCIELO
14144980;Revista Katalysis;SCIELO
01041169;Revista Latino-Americana de Enfermagem;SCIELO
14154714;Revista Latinoamericana de Psicopatologia Fundamental;SCIELO
19806523;Revista Odonto Ciência;SCIELO
01030582;Revista Paulista de Pediatria;SCIELO
21757860;Rodriguésia;SCIELO
07169868;Revista chilena de anatomía;SCIELO
07188560;Revista chilena de cardiología;SCIELO
07184026;Revista chilena de cirugía;SCIELO
07183437;Revista chilena de derecho;SCIELO
07188072;Revista chilena de derecho privado;SCIELO
07177348;Revista chilena de enfermedades respiratorias;SCIELO
0716078X;Revista chilena de historia natural;SCIELO
07161018;Revista chilena de infectología;SCIELO
07182295;Revista chilena de literatura;SCIELO
07179227;Revista chilena de neuro-psiquiatría;SCIELO
07177518;Revista chilena de nutricion;SCIELO
07177526;Revista chilena de obstetricia y ginecología;SCIELO
03704106;Revista chilena de pediatría;SCIELO
07179308;Revista chilena de radiología;SCIELO
07190107;Revista clínica de periodoncia, implantología y rehabilitacion oral;SCIELO
07188870;Revista de analisis economico;SCIELO
07181957;Revista de biología marina y oceanografía;SCIELO
0718090X;Revista de ciencia política (Santiago);SCIELO
07189753;Revista de derecho (Coquimbo);SCIELO
07180950;Revista de derecho (Valdivia);SCIELO
07186851;Revista de derecho (Valparaíso);SCIELO
07165455;Revista de estudios historico-jurídicos;SCIELO
07184360;Revista de filosofía;SCIELO
07183402;Revista de geografía Norte Grande;SCIELO
07182791;Revista de la ciencia del suelo y nutricion vegetal;SCIELO
0718915X;Revista de la construccion;SCIELO
07184816;Revista de otorrinolaringología y cirugía de cabeza y cuello;SCIELO
07181337;Revista Facultad de Ingeniería - Universidad de Tarapaca;SCIELO
07160208;Revista geologica de Chile;SCIELO
07185073;Revista ingeniería de construccion;SCIELO
07188358;Revista INVI;SCIELO
00349887;Revista médica de Chile;SCIELO
07162790;Revista musical chilena;SCIELO
07180934;Revista signos;SCIELO
07184883;RLA. Revista de lingüística teorica y aplicada;SCIELO
16927273;Revista Ciencias de la Salud;SCIELO
17948347;Revista Ciencias Estratégicas;SCIELO
01203347;Revista Colombiana de Anestesiología;SCIELO
04866525;Revista Colombiana de Antropología;SCIELO
01233475;Revista Colombiana de Biotecnología;SCIELO
01205633;Revista Colombiana de Cardiología;SCIELO
20112173;Revista Colombiana de Ciencias Hortícolas;SCIELO
01200690;Revista Colombiana de Ciencias Pecuarias;SCIELO
00347418;Revista Colombiana de Ciencias Químico - Farmacéuticas;SCIELO
20117582;Revista Colombiana de Cirugía;SCIELO
01203916;Revista Colombiana de Educacion;SCIELO
01200488;Revista Colombiana de Entomología;SCIELO
01201751;Revista Colombiana de Estadística;SCIELO
01209957;Revista Colombiana de Gastroenterologia;SCIELO
00347426;Revista Colombiana de Matematicas;SCIELO
00347434;Revista Colombiana de Obstetricia y Ginecología;SCIELO
01215469;Revista Colombiana de Psicología;SCIELO
00347450;Revista Colombiana de Psiquiatría;SCIELO
01202804;Revista Colombiana de Química;SCIELO
01218123;Revista Colombiana de Reumatología;SCIELO
01218697;Revista de Derecho;SCIELO
01234366;Revista de Derecho Privado;SCIELO
20112106;Revista de Economía del Caribe;SCIELO
01245996;Revista de Economía Institucional;SCIELO
0123885X;Revista de Estudios Sociales;SCIELO
01214993;Revista de Ingeniería;SCIELO
03703908;Revista de la Academia Colombiana de Ciencias Exactas, Físicas y Naturales;SCIELO
01203886;Revista de la Facultad de Derecho y Ciencias Políticas;SCIELO
01202952;Revista de la Facultad de Medicina Veterinaria y de Zootecnia;SCIELO
01210807;Revista de la Universidad Industrial de Santander. Salud;SCIELO
01229354;Revista de Medicina Veterinaria;SCIELO
01229893;Revista Derecho del Estado;SCIELO
19093063;Revista de Relaciones Internacionales, Estrategia y Seguridad;SCIELO
01240064;Revista de Salud Pública;SCIELO
01208160;Revista EAN;SCIELO
17941237;Revista EIA;SCIELO
01216805;Revista Facultad de Ciencias Economicas: Investigacion y Reflexion;SCIELO
01206230;Revista Facultad de Ingeniería Universidad de Antioquia;SCIELO
01200011;Revista Facultad de Medicina de la Universidad Nacional de Colombia;SCIELO
0121246X;Revista Facultad de Odontología Universidad de Antioquia;SCIELO
03042847;Revista Facultad Nacional de Agronomía, Medellín;SCIELO
0120386X;Revista Facultad Nacional de Salud Pública;SCIELO
16577027;Revista Gerencia y Políticas de Salud;SCIELO
01227238;Revista Historia de la Educacion Latinoamericana;SCIELO
02128417;Revista Historia y Sociedad;SCIELO
16923324;Revista Ingenierías Universidad de Medellín;SCIELO
0120419X;Revista Integracion;SCIELO
01200976;Revista Interamericana de Bibliotecología;SCIELO
0120100X;Revista ION;SCIELO
17944449;Revista Lasallista de Investigacion;SCIELO
16574702;Revista Latinoamericana de Bioética;SCIELO
1692715X;Revista Latinoamericana de Ciencias Sociales, Niñez y Juventud ;SCIELO
01200534;Revista Latinoamericana de Psicología;SCIELO
01215256;Revista Med;SCIELO
01220268;Revista MVZ Cordoba;SCIELO
16922530;Revista Opinion Jurídica;SCIELO
01205552;Revista Salud Uninorte;SCIELO
01234226;Revista U.D.C.A Actualidad e Divulgacion Científica;SCIELO
14094142;Revista Costarricense de Cardiología;SCIELO
02532948;Revista Costarricense de Ciencias Médicas;SCIELO
14091429;Revista Costarricense de Salud Pública;SCIELO
00347744;Revista de Biología Tropical;SCIELO
16594223;Revista de Estudios Historicos de la Masonería Latinoamericana y Caribeña;SCIELO
14092433;Revista de Matematica Teoría y Aplicaciones;SCIELO
14094258;Revista Electronica Educare;SCIELO
02567024;Revista Geologica de América Central;SCIELO
10178546;Revista Médica del Hospital Nacional de Niños Dr. Carlos Saenz Herrera;SCIELO
14091259;Revistas de Ciencias Administrativas y Financieras de la Seguridad Social;SCIELO
10250255;Revista Archivo Medico de CamagÃuy;SCIELO
20710054;Revista Ciencias Tecnicas Agropecuarias;SCIELO
17266718;Revista Cubana de Anestesiologia y Reanimacion;SCIELO
22271899;Revista Cubana de Ciencias Informaticas;SCIELO
00347493;Revista Cubana de Cirugia;SCIELO
15612953;Revista Cubana de Endocrinologia;SCIELO
08640319;Revista Cubana de Enfermeria;SCIELO
00347507;Revista Cubana de Estomatologia;SCIELO
00347515;Revista Cubana de Farmacia;SCIELO
08640289;Revista Cubana de Hematologia, Inmunologia y Hemoterapia;SCIELO
15613003;Revista Cubana de Higiene y Epidemiologia;SCIELO
16841859;Revista Cubana de Informatica Medica;SCIELO
23072113;Revista Cubana de Informacion en Ciencias de la Salud;SCIELO
08640300;Revista Cubana de Investigaciones Biomedicas;SCIELO
00347523;Revista Cubana de Medicina;SCIELO
08642125;Revista Cubana de Medicina General Integral;SCIELO
01386557;Revista Cubana de Medicina Militar;SCIELO
03750760;Revista Cubana de Medicina Tropical;SCIELO
0138600X;Revista Cubana de Obstetricia y Ginecologia;SCIELO
08642176;Revista Cubana de Oftalmologia;SCIELO
0864215X;Revista Cubana de Ortopedia y Traumatologia;SCIELO
00347531;Revista Cubana de Pediatria;SCIELO
10284796;Revista Cubana de Plantas Medicinales;SCIELO
08643466;Revista Cubana de Salud Publica;SCIELO
15613194;Revista de Ciencias Medicas de Pinar del Rio;SCIELO
10102752;Revista de Proteccion Vegetal;SCIELO
0253570X;Revista de Salud Animal;SCIELO
1729519X;Revista Habanera de Ciencias Medicas;SCIELO
16841824;Revista Medica Eletronica;SCIELO
1138123X;RCOE;SCIELO
18887546;Revista Andaluza de Medicina del Deporte;SCIELO
1699695X;Revista Clínica de Medicina de Familia;SCIELO
18865887;Revista de Bioética y Derecho;SCIELO
00347973;Revista de Diagnostico Biologico;SCIELO
02115735;Revista de la Asociacion Española de Neuropsiquiatría;SCIELO
11391375;Revista de la Sociedad Española de Enfermería Nefrologica;SCIELO
11348046;Revista de la Sociedad Española del Dolor;SCIELO
1889836X;Revista de Osteoporosis y Metabolismo Mineral;SCIELO
15765962;Revista de Psicología del Trabajo y de las Organizaciones;SCIELO
11300558;Revista Española de Cirugía Oral y Maxilofacial;SCIELO
11300108;Revista Española de Enfermedades Digestivas;SCIELO
11355727;Revista Española de Salud Pública;SCIELO
15750620;Revista Española de Sanidad Penitenciaria;SCIELO
18703925;Region y sociedad;SCIELO
01853929;Relaciones (Zamora);SCIELO
01863231;Revista Chapingo. Serie ciencias forestales y del ambiente;SCIELO
1027152X;Revista Chapingo. Serie horticultura;SCIELO
14056704;Revista CONAMED;SCIELO
00348376;Revista de investigacion clínica;SCIELO
01852760;Revista de la educacion superior;SCIELO
00261742;Revista de la Facultad de Medicina (México);SCIELO
01877585;Revista del Instituto Nacional de Enfermedades Respiratorias;SCIELO
16074041;Revista electronica de investigacion educativa;SCIELO
01877380;Revista fitotecnia mexicana;SCIELO
20072872;Revista iberoamericana de educacion superior;SCIELO
01884999;Revista internacional de contaminacion ambiental;SCIELO
18702147;Revista IUS;SCIELO
16652436;Revista latinoamericana de investigacion en matematica educativa;SCIELO
03705943;Revista latinoamericana de química;SCIELO
01854534;Revista mexicana de analisis de la conducta;SCIELO
01851101;Revista mexicana de astronomía y astrofísica;SCIELO
18703453;Revista mexicana de biodiversidad;SCIELO
01882198;Revista mexicana de cardiología;SCIELO
20070934;Revista mexicana de ciencias agrícolas;SCIELO
18700195;Revista mexicana de ciencias farmacéuticas;SCIELO
20071132;Revista mexicana de ciencias forestales;SCIELO
10268774;Revista mexicana de ciencias geologicas;SCIELO
20071124;Revista mexicana de ciencias pecuarias;SCIELO
01851918;Revista mexicana de ciencias políticas y sociales;SCIELO
0035001X;Revista mexicana de física;SCIELO
18703542;Revista mexicana de física E;SCIELO
01853309;Revista mexicana de fitopatología;SCIELO
01889532;Revista mexicana de ingeniería biomédica;SCIELO
16652738;Revista mexicana de ingeniería química;SCIELO
14056666;Revista mexicana de investigacion educativa;SCIELO
01873180;Revista mexicana de micología;SCIELO
01882503;Revista mexicana de sociología;SCIELO
20071523;Revista mexicana de trastornos alimentarios;SCIELO
1870199X;Revista odontologica mexicana;SCIELO
10225129;Revista de Gastroenterología del Perú;SCIELO
16097475;Revista de Investigacion en Psicología;SCIELO
16099117;Revista de Investigaciones Veterinarias del Perú;SCIELO
16097173;Revista de la Sociedad Peruana de Medicina Interna;SCIELO
1810634X;Revista de la Sociedad Química del Perú;SCIELO
15610888;Revista del Instituto de Investigacion de la Facultad de Ingeniería Geologica, Minera, Metalurgica y Geografica;SCIELO
00348597;Revista de Neuro-Psiquiatría;SCIELO
19906757;Revista de Psicología;SCIELO
02549247;Revista de Psicología (PUCP);SCIELO
18130194;Revista ECIPerú;SCIELO
10194355;Revista Estomatologica Herediana;SCIELO
1018130X;Revista Medica Herediana;SCIELO
18172075;Revista Médica Vallejiana;SCIELO
17279933;Revista Peruana de Biología;SCIELO
23045132;Revista Peruana de Ginecología y Obstetricia;SCIELO
20774168;Revista Peruana de Investigacion Educativa;SCIELO
17264634;Revista Peruana de Medicina Experimental y Salud Publica;SCIELO
18167713;Revista Peruana de Obstetricia y Enfermería;SCIELO
19936826;Revista Peruana de Pediatría;SCIELO
17269415;Revista Peruana de Psicología;SCIELO
16459199;Relações Internacionais (R:I);SCIELO
0871018X;Revista de Ciências Agrarias;SCIELO
08740283;Revista de Enfermagem Referência;SCIELO
16468872;Revista de Gestão Costeira Integrada;SCIELO
08078967;Revista Diacrítica;SCIELO
16462408;Revista Encontros Científicos - Tourism e Management Studies;SCIELO
16457250;Revista Lusofona de Educação;SCIELO
16450523;Revista Portuguesa de Ciências do Desporto;SCIELO
16466918;Revista Portuguesa de Cirurgia;SCIELO
08707103;Revista Portuguesa de Clínica Geral;SCIELO
08719187;Revista Portuguesa de Educação;SCIELO
16472160;Revista Portuguesa de Enfermagem de Saúde Mental;SCIELO
08741336;Revista Portuguesa de Historia do Livro;SCIELO
08719721;Revista Portuguesa de Imunoalergologia;SCIELO
21825173;Revista Portuguesa de Medicina Geral e Familiar;SCIELO
16462122;Revista Portuguesa de Ortopedia e Traumatologia;SCIELO
08732159;Revista Portuguesa de Pneumologia;SCIELO
08709025;Revista Portuguesa de Saúde Pública;SCIELO
16454464;Revista Portuguesa e Brasileira de Gestão;SCIELO
16469895;RISTI - Revista Ibérica de Sistemas e Tecnologias de Informação;SCIELO
1415790X;Revista Brasileira de Epidemiologia;SCIELO
08643466;Revista Cubana de Salud Pública;SCIELO
01240064;Revista de Salud Pública;SCIELO
00348910;Revista de Saúde Pública;SCIELO
11355727;Revista Española de Salud Pública;SCIELO
10204989;Revista Panamericana de Salud Pública;SCIELO
17264634;Revista Peruana de Medicina Experimental y Salud Pública;SCIELO
15153371;Relaciones Internacionales ;SCIELO
01008587;Religião e Sociedade;SCIELO
01026909;Revista Brasileira de Ciências Sociais;SCIELO
01245996;Revista de Economía Institucional;SCIELO
18190545;Revista de Humanidades y Ciencias Sociales (Santa Cruz de la Sierra);SCIELO
01044478;Revista de Sociologia e Política;SCIELO
07171498;Revista Fuerzas Armadas y Sociedad ;SCIELO
07979789;Revista Uruguaya de Ciencia Política;SCIELO
18518265;Salud colectiva;SCIELO
16669479;Serie correlacion geologica;SCIELO
18537081;Sociedad y religion;SCIELO
18527310;Subjetividad y procesos cognitivos;SCIELO
03281205;Synthesis (La Plata);SCIELO
01028839;São Paulo em Perspectiva;SCIELO
15163180;Sao Paulo Medical Journal;SCIELO
01031104;Saúde em Debate;SCIELO
01041290;Saúde e Sociedade;SCIELO
01031759;Sba: Controle e Automação Sociedade Brasileira de Automatica;SCIELO
01039016;Scientia Agricola;SCIELO
16783166;Scientiae Studia;SCIELO
21777055;Sequência (Florianopolis);SCIELO
01016628;Serviço Social e Sociedade;SCIELO
19846487;Sexualidad, Salud y Sociedad (Rio de Janeiro);SCIELO
19824513;Sociedade e Natureza;SCIELO
01026992;Sociedade e Estado;SCIELO
15174522;Sociologias;SCIELO
01049224;Soldagem e Inspeção;SCIELO
01005405;Summa Phytopathologica;SCIELO
18066445;Sur. Revista Internacional de Direitos Humanos;SCIELO
20710763;SA Journal of Industrial Psychology;SCIELO
20786778;SA Journal of Radiology ;SCIELO
02569574;SAMJ: South African Medical Journal;SCIELO
1681150X;SA Orthopaedic Journal;SCIELO
19913877;South African Crime Quarterly;SCIELO
03751562;South African Dental Journal ;SCIELO
0301603X;South African Journal of Agricultural Extension ;SCIELO
03751589;South African Journal of Animal Science;SCIELO
03794350;South African Journal of Chemistry;SCIELO
19997671;South African Journal of Child Health;SCIELO
2078676X;South African Journal of Critical Care;SCIELO
22223436;South African Journal of Economic and Management Sciences ;SCIELO
02560100;South African Journal of Education;SCIELO
22247890;South African Journal of Industrial Engineering;SCIELO
23103833;South African Journal of Occupational Therapy;SCIELO
20786786;South African Journal of Psychiatry ;SCIELO
00382353;South African Journal of Science;SCIELO
00382361;South African Journal of Surgery;SCIELO
20786751;Southern African Journal of HIV Medicine;SCIELO
10170499;Studia Historiae Ecclesiasticae;SCIELO
07190948;Si Somos Americanos;SCIELO
01206346;Semestre Economico;SCIELO
01204823;Signo y Pensamiento;SCIELO
16576357;Sociedad y Economía;SCIELO
01214381;Suma Psicologica;SCIELO
18878571;Sanidad Militar;SCIELO
01853325;Salud mental;SCIELO
00363634;Salud Pública de México;SCIELO
01860348;Secuencia;SCIELO
16651324;Signos filosoficos;SCIELO
16654420;Signos historicos;SCIELO
1665109X;Sinéctica;SCIELO
01870173;Sociologica (México);SCIELO
16653521;Superficies y vacío;SCIELO
20779917;Scientia Agropecuaria;SCIELO
08706352;Silva Lusitana;SCIELO
08723419;Sociologia;SCIELO
08736529;Sociologia, Problemas e Praticas;SCIELO
18518265;Salud Colectiva;SCIELO
00363634;Salud Pública de México;SCIELO
03277712;Sociedad (Buenos Aires);SCIELO
15174522;Sociologias;SCIELO
18066445;Sur - Revista Internacional de Direitos Humanos;SCIELO
03275094;Temas medievales;SCIELO
18521428;The Journal of Argentine Chemical Society;SCIELO
1666485X;Topicos;SCIELO
15146871;Trabajo y sociedad;SCIELO
21798451;TEMA (São Carlos);SCIELO
14137704;Tempo;SCIELO
01032070;Tempo Social;SCIELO
01040707;Texto e Contexto - Enfermagem;SCIELO
21970025;Theoretical and Experimental Plant Physiology;SCIELO
19817746;Trabalho, Educação e Saúde;SCIELO
01031813;Trabalhos em Linguística Aplicada;SCIELO
01013173;Trans/Form/Ação;SCIELO
01033786;Transinformação;SCIELO
22376089;Trends in Psychiatry and Psychotherapy;SCIELO
19825676;Tropical Plant Pathology;SCIELO
00414751;Tydskrif vir Geesteswetenskappe;SCIELO
0041476X;Tydskrif vir Letterkunde;SCIELO
00493449;Teología y vida;SCIELO
07184808;Terapia psicologica;SCIELO
17942489;Tabula Rasa;SCIELO
01237799;Tecno Logicas;SCIELO
0123921X;Tecnura;SCIELO
01203649;Theologica Xaveriana;SCIELO
02136163;The European Journal of Psychiatry;SCIELO
1579699X;The European journal of psychiatry (edicion en español);SCIELO
18891861;The European Journal of Psychology Applied to Legal Context;SCIELO
1405888X;TIP. Revista especializada en ciencias químico-biologicas;SCIELO
01886649;Topicos (México);SCIELO
16651200;Topicos del seminario;SCIELO
18700462;Tropical and subtropical agroecosystems;SCIELO
01882872;Tzintzun;SCIELO
19949073;The Biologist;SCIELO
16459911;Tékhne - Revista de Estudos Politécnicos;SCIELO
21828458;Tourism e Management Studies;SCIELO
08744890;Toxicodependências;SCIELO
19907451;T'inkazos;SCIELO
01032070;Tempo Social;SCIELO
15184471;Teoria e Sociedade;SCIELO
